Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
40.2,60,0.83,38.3,0.79200983,38.05684
40.2,70,0.97,37.6,0.8809495,38.044926
40.2,80,1.1,38.3,0.96988904,38.03301
40.2,90,1.17,37.1,1.0588288,38.02109
40.2,100,1.17,37.1,1.1388708,38.009174
40.2,110,1.17,37.5,1.1574186,37.99726
40.2,120,1.16,37.6,1.1759664,37.985348
40.2,130,1.19,37.3,1.1874517,37.97343
40.2,140,1.15,37.1,1.1878444,37.961514
40.2,150,1.18,37.6,1.1882368,37.949596
40.2,160,1.18,39.8,1.1886293,37.937683
40.2,170,1.18,37.1,1.1890222,37.925762
40.2,180,1.17,37.3,1.1894149,37.913853
40.2,190,1.17,39.8,1.1898073,37.901936
40.2,200,1.18,37.4,1.1901999,37.890015
40.2,210,1.17,37.1,1.1905922,37.8781
40.2,220,1.17,37.4,1.1909174,37.866184
40.2,230,1.15,37.1,1.1911145,37.854275
40.2,240,1.18,37.4,1.1913117,37.842354
40.2,250,1.18,37.4,1.191509,37.830444
40.2,260,1.16,37.4,1.1917061,37.81852
40.2,270,1.18,39.8,1.1919031,37.806606
40.2,280,1.15,37.5,1.1921005,37.79469
40.2,290,1.17,37.5,1.1922976,37.782772
40.2,300,1.15,40,1.1924945,37.77086
40.2,310,1.17,37.1,1.1926917,37.75894
40.2,320,1.17,37.3,1.1928889,37.74703
40.2,330,1.17,37.1,1.193086,37.73511
40.2,340,1.21,39.5,1.1932832,37.723194
40.2,350,1.18,39.5,1.1934804,37.71128
40.2,360,1.18,37.4,1.1936777,37.699364
40.2,370,1.16,37.1,1.1938747,37.687443
40.2,380,1.17,37.4,1.1940719,37.67553
40.2,390,1.19,39.5,1.1942691,37.663616
40.2,400,1.18,37.4,1.1944662,37.6517
40.2,410,1.17,37.1,1.1946634,37.639786
40.2,420,1.17,37.3,1.1948603,37.627865
40.2,430,1.17,40,1.1950576,37.61595
